OrderDate,OrderID,ProductID,CustomerID,SalesID,ShippedDate,ShipperName,UnitPrice,Quantity,Freight
5-Feb-1998,10871,PRD017,CST009,SLS009,10-Feb-1998,United Package,39.00,16,112.27
5-Feb-1998,10872,PRD055,CST030,SLS005,9-Feb-1998,United Package,24.00,10,175.32
5-Feb-1998,10872,PRD062,CST030,SLS005,9-Feb-1998,United Package,49.30,20,175.32
5-Feb-1998,10872,PRD064,CST030,SLS005,9-Feb-1998,United Package,33.25,15,175.32
5-Feb-1998,10872,PRD065,CST030,SLS005,9-Feb-1998,United Package,21.05,21,175.32
6-Feb-1998,10873,PRD021,CST090,SLS004,9-Feb-1998,Speedy Express,10.00,20,0.82
6-Feb-1998,10873,PRD028,CST090,SLS004,9-Feb-1998,Speedy Express,45.60,3,0.82
6-Feb-1998,10874,PRD010,CST030,SLS005,11-Feb-1998,United Package,31.00,10,19.58
6-Feb-1998,10875,PRD019,CST005,SLS004,3-Mar-1998,United Package,9.20,25,32.37
6-Feb-1998,10875,PRD049,CST005,SLS004,3-Mar-1998,United Package,20.00,15,32.37
6-Feb-1998,10875,PRD047,CST005,SLS004,3-Mar-1998,United Package,9.50,21,32.37
9-Feb-1998,10876,PRD046,CST009,SLS007,12-Feb-1998,Federal Shipping,12.00,21,60.42
9-Feb-1998,10876,PRD064,CST009,SLS007,12-Feb-1998,Federal Shipping,33.25,20,60.42
9-Feb-1998,10877,PRD018,CST067,SLS001,19-Feb-1998,Speedy Express,62.50,25,38.06
9-Feb-1998,10877,PRD016,CST067,SLS001,19-Feb-1998,Speedy Express,17.45,30,38.06
10-Feb-1998,10878,PRD020,CST063,SLS004,12-Feb-1998,Speedy Express,81.00,20,46.69
10-Feb-1998,10879,PRD040,CST090,SLS003,12-Feb-1998,Federal Shipping,18.40,12,8.50
10-Feb-1998,10879,PRD065,CST090,SLS003,12-Feb-1998,Federal Shipping,21.05,10,8.50
10-Feb-1998,10879,PRD076,CST090,SLS003,12-Feb-1998,Federal Shipping,18.00,10,8.50
10-Feb-1998,10880,PRD023,CST024,SLS007,18-Feb-1998,Speedy Express,9.00,30,88.01
10-Feb-1998,10880,PRD061,CST024,SLS007,18-Feb-1998,Speedy Express,28.50,30,88.01
10-Feb-1998,10880,PRD070,CST024,SLS007,18-Feb-1998,Speedy Express,15.00,50,88.01
11-Feb-1998,10881,PRD073,CST012,SLS004,18-Feb-1998,Speedy Express,15.00,10,2.84
11-Feb-1998,10882,PRD042,CST071,SLS004,20-Feb-1998,Federal Shipping,14.00,25,23.10
11-Feb-1998,10882,PRD049,CST071,SLS004,20-Feb-1998,Federal Shipping,20.00,20,23.10
11-Feb-1998,10882,PRD054,CST071,SLS004,20-Feb-1998,Federal Shipping,7.45,32,23.10
12-Feb-1998,10883,PRD024,CST048,SLS008,20-Feb-1998,Federal Shipping,4.50,8,0.53
12-Feb-1998,10884,PRD021,CST045,SLS004,13-Feb-1998,United Package,10.00,40,90.97
12-Feb-1998,10884,PRD056,CST045,SLS004,13-Feb-1998,United Package,38.00,21,90.97
12-Feb-1998,10884,PRD065,CST045,SLS004,13-Feb-1998,United Package,21.05,12,90.97
12-Feb-1998,10885,PRD002,CST076,SLS006,18-Feb-1998,Federal Shipping,19.00,20,5.64
12-Feb-1998,10885,PRD024,CST076,SLS006,18-Feb-1998,Federal Shipping,4.50,12,5.64
12-Feb-1998,10885,PRD070,CST076,SLS006,18-Feb-1998,Federal Shipping,15.00,30,5.64
12-Feb-1998,10885,PRD077,CST076,SLS006,18-Feb-1998,Federal Shipping,13.00,25,5.64
13-Feb-1998,10886,PRD010,CST034,SLS001,2-Mar-1998,Speedy Express,31.00,70,4.99
13-Feb-1998,10886,PRD031,CST034,SLS001,2-Mar-1998,Speedy Express,12.50,35,4.99
13-Feb-1998,10886,PRD077,CST034,SLS001,2-Mar-1998,Speedy Express,13.00,40,4.99
13-Feb-1998,10887,PRD025,CST029,SLS008,16-Feb-1998,Federal Shipping,14.00,5,1.25
16-Feb-1998,10888,PRD002,CST030,SLS001,23-Feb-1998,United Package,19.00,20,51.87
16-Feb-1998,10888,PRD068,CST030,SLS001,23-Feb-1998,United Package,12.50,18,51.87
16-Feb-1998,10889,PRD011,CST065,SLS009,23-Feb-1998,Federal Shipping,21.00,40,280.61
16-Feb-1998,10889,PRD038,CST065,SLS009,23-Feb-1998,Federal Shipping,263.50,40,280.61
16-Feb-1998,10890,PRD017,CST018,SLS007,18-Feb-1998,Speedy Express,39.00,15,32.76
16-Feb-1998,10890,PRD034,CST018,SLS007,18-Feb-1998,Speedy Express,14.00,10,32.76
16-Feb-1998,10890,PRD041,CST018,SLS007,18-Feb-1998,Speedy Express,9.65,14,32.76
17-Feb-1998,10891,PRD030,CST044,SLS007,19-Feb-1998,United Package,25.89,15,20.37
17-Feb-1998,10892,PRD059,CST050,SLS004,19-Feb-1998,United Package,55.00,40,120.27
18-Feb-1998,10893,PRD008,CST039,SLS009,20-Feb-1998,United Package,40.00,30,77.78
18-Feb-1998,10893,PRD024,CST039,SLS009,20-Feb-1998,United Package,4.50,10,77.78
18-Feb-1998,10893,PRD029,CST039,SLS009,20-Feb-1998,United Package,123.79,24,77.78
18-Feb-1998,10893,PRD030,CST039,SLS009,20-Feb-1998,United Package,25.89,35,77.78
18-Feb-1998,10893,PRD036,CST039,SLS009,20-Feb-1998,United Package,19.00,20,77.78
18-Feb-1998,10894,PRD013,CST071,SLS001,20-Feb-1998,Speedy Express,6.00,28,116.13
18-Feb-1998,10894,PRD069,CST071,SLS001,20-Feb-1998,Speedy Express,36.00,50,116.13
18-Feb-1998,10894,PRD075,CST071,SLS001,20-Feb-1998,Speedy Express,7.75,120,116.13
18-Feb-1998,10895,PRD024,CST020,SLS003,23-Feb-1998,Speedy Express,4.50,110,162.75
18-Feb-1998,10895,PRD039,CST020,SLS003,23-Feb-1998,Speedy Express,18.00,45,162.75
18-Feb-1998,10895,PRD040,CST020,SLS003,23-Feb-1998,Speedy Express,18.40,91,162.75
18-Feb-1998,10895,PRD060,CST020,SLS003,23-Feb-1998,Speedy Express,34.00,100,162.75
19-Feb-1998,10896,PRD045,CST050,SLS007,27-Feb-1998,Federal Shipping,9.50,15,32.45
19-Feb-1998,10896,PRD056,CST050,SLS007,27-Feb-1998,Federal Shipping,38.00,16,32.45
19-Feb-1998,10897,PRD029,CST037,SLS003,25-Feb-1998,United Package,123.79,80,603.54
19-Feb-1998,10897,PRD030,CST037,SLS003,25-Feb-1998,United Package,25.89,36,603.54
20-Feb-1998,10898,PRD013,CST054,SLS004,6-Mar-1998,United Package,6.00,5,1.27
20-Feb-1998,10899,PRD039,CST046,SLS005,26-Feb-1998,Federal Shipping,18.00,8,1.21
20-Feb-1998,10900,PRD070,CST088,SLS001,4-Mar-1998,United Package,15.00,3,1.66
23-Feb-1998,10901,PRD041,CST035,SLS004,26-Feb-1998,Speedy Express,9.65,30,62.09
23-Feb-1998,10901,PRD071,CST035,SLS004,26-Feb-1998,Speedy Express,21.50,30,62.09
23-Feb-1998,10902,PRD055,CST024,SLS001,3-Mar-1998,Speedy Express,24.00,30,44.15
23-Feb-1998,10902,PRD062,CST024,SLS001,3-Mar-1998,Speedy Express,49.30,6,44.15
24-Feb-1998,10903,PRD013,CST034,SLS003,4-Mar-1998,Federal Shipping,6.00,40,36.71
24-Feb-1998,10903,PRD065,CST034,SLS003,4-Mar-1998,Federal Shipping,21.05,21,36.71
24-Feb-1998,10903,PRD068,CST034,SLS003,4-Mar-1998,Federal Shipping,12.50,20,36.71
24-Feb-1998,10904,PRD058,CST089,SLS003,27-Feb-1998,Federal Shipping,13.25,15,162.95
24-Feb-1998,10904,PRD062,CST089,SLS003,27-Feb-1998,Federal Shipping,49.30,35,162.95
24-Feb-1998,10905,PRD001,CST088,SLS009,6-Mar-1998,United Package,18.00,20,13.72
25-Feb-1998,10906,PRD061,CST091,SLS004,3-Mar-1998,Federal Shipping,28.50,15,26.29
25-Feb-1998,10907,PRD075,CST074,SLS006,27-Feb-1998,Federal Shipping,7.75,14,9.19
26-Feb-1998,10908,PRD007,CST066,SLS004,6-Mar-1998,United Package,30.00,20,32.96
26-Feb-1998,10908,PRD052,CST066,SLS004,6-Mar-1998,United Package,7.00,14,32.96
26-Feb-1998,10909,PRD007,CST070,SLS001,10-Mar-1998,United Package,30.00,12,53.05
26-Feb-1998,10909,PRD016,CST070,SLS001,10-Mar-1998,United Package,17.45,15,53.05
26-Feb-1998,10909,PRD041,CST070,SLS001,10-Mar-1998,United Package,9.65,5,53.05
26-Feb-1998,10910,PRD019,CST090,SLS001,4-Mar-1998,Federal Shipping,9.20,12,38.11
26-Feb-1998,10910,PRD049,CST090,SLS001,4-Mar-1998,Federal Shipping,20.00,10,38.11
26-Feb-1998,10910,PRD061,CST090,SLS001,4-Mar-1998,Federal Shipping,28.50,5,38.11
26-Feb-1998,10911,PRD001,CST030,SLS003,5-Mar-1998,Speedy Express,18.00,10,38.19
26-Feb-1998,10911,PRD017,CST030,SLS003,5-Mar-1998,Speedy Express,39.00,12,38.19
26-Feb-1998,10911,PRD067,CST030,SLS003,5-Mar-1998,Speedy Express,14.00,15,38.19
26-Feb-1998,10912,PRD011,CST037,SLS002,18-Mar-1998,United Package,21.00,40,580.91
26-Feb-1998,10912,PRD029,CST037,SLS002,18-Mar-1998,United Package,123.79,60,580.91
26-Feb-1998,10913,PRD058,CST062,SLS004,4-Mar-1998,Speedy Express,13.25,15,33.05
26-Feb-1998,10913,PRD004,CST062,SLS004,4-Mar-1998,Speedy Express,22.00,30,33.05
26-Feb-1998,10913,PRD033,CST062,SLS004,4-Mar-1998,Speedy Express,2.50,40,33.05
27-Feb-1998,10914,PRD071,CST062,SLS006,2-Mar-1998,Speedy Express,21.50,25,21.19
27-Feb-1998,10915,PRD017,CST080,SLS002,2-Mar-1998,United Package,39.00,10,3.51
27-Feb-1998,10915,PRD033,CST080,SLS002,2-Mar-1998,United Package,2.50,30,3.51
27-Feb-1998,10915,PRD054,CST080,SLS002,2-Mar-1998,United Package,7.45,10,3.51
27-Feb-1998,10916,PRD016,CST064,SLS001,9-Mar-1998,United Package,17.45,6,63.77
27-Feb-1998,10916,PRD032,CST064,SLS001,9-Mar-1998,United Package,32.00,6,63.77
27-Feb-1998,10916,PRD057,CST064,SLS001,9-Mar-1998,United Package,19.50,20,63.77
2-Mar-1998,10917,PRD030,CST069,SLS004,11-Mar-1998,United Package,25.89,1,8.29
2-Mar-1998,10917,PRD060,CST069,SLS004,11-Mar-1998,United Package,34.00,10,8.29
2-Mar-1998,10918,PRD001,CST010,SLS003,11-Mar-1998,Federal Shipping,18.00,60,48.83
2-Mar-1998,10918,PRD060,CST010,SLS003,11-Mar-1998,Federal Shipping,34.00,25,48.83
2-Mar-1998,10919,PRD016,CST047,SLS002,4-Mar-1998,United Package,17.45,24,19.80
2-Mar-1998,10919,PRD025,CST047,SLS002,4-Mar-1998,United Package,14.00,24,19.80
2-Mar-1998,10919,PRD040,CST047,SLS002,4-Mar-1998,United Package,18.40,20,19.80
3-Mar-1998,10920,PRD050,CST004,SLS004,9-Mar-1998,United Package,16.25,24,29.61
3-Mar-1998,10921,PRD035,CST083,SLS001,9-Mar-1998,Speedy Express,18.00,10,176.48
3-Mar-1998,10921,PRD063,CST083,SLS001,9-Mar-1998,Speedy Express,43.90,40,176.48
3-Mar-1998,10922,PRD017,CST034,SLS005,5-Mar-1998,Federal Shipping,39.00,15,62.74
3-Mar-1998,10922,PRD024,CST034,SLS005,5-Mar-1998,Federal Shipping,4.50,35,62.74
3-Mar-1998,10923,PRD042,CST041,SLS007,13-Mar-1998,Federal Shipping,14.00,10,68.26
3-Mar-1998,10923,PRD043,CST041,SLS007,13-Mar-1998,Federal Shipping,46.00,10,68.26
3-Mar-1998,10923,PRD067,CST041,SLS007,13-Mar-1998,Federal Shipping,14.00,24,68.26
4-Mar-1998,10924,PRD075,CST005,SLS003,8-Apr-1998,United Package,7.75,6,151.52
4-Mar-1998,10924,PRD010,CST005,SLS003,8-Apr-1998,United Package,31.00,20,151.52
4-Mar-1998,10924,PRD028,CST005,SLS003,8-Apr-1998,United Package,45.60,30,151.52
4-Mar-1998,10925,PRD036,CST034,SLS003,13-Mar-1998,Speedy Express,19.00,25,2.27
4-Mar-1998,10925,PRD052,CST034,SLS003,13-Mar-1998,Speedy Express,7.00,12,2.27
4-Mar-1998,10926,PRD011,CST002,SLS004,11-Mar-1998,Federal Shipping,21.00,2,39.92
4-Mar-1998,10926,PRD013,CST002,SLS004,11-Mar-1998,Federal Shipping,6.00,10,39.92
4-Mar-1998,10926,PRD019,CST002,SLS004,11-Mar-1998,Federal Shipping,9.20,7,39.92
4-Mar-1998,10926,PRD072,CST002,SLS004,11-Mar-1998,Federal Shipping,34.80,10,39.92
5-Mar-1998,10927,PRD020,CST040,SLS004,8-Apr-1998,Speedy Express,81.00,5,19.79
5-Mar-1998,10927,PRD052,CST040,SLS004,8-Apr-1998,Speedy Express,7.00,5,19.79
5-Mar-1998,10927,PRD076,CST040,SLS004,8-Apr-1998,Speedy Express,18.00,20,19.79
5-Mar-1998,10928,PRD047,CST029,SLS001,18-Mar-1998,Speedy Express,9.50,5,1.36
5-Mar-1998,10928,PRD076,CST029,SLS001,18-Mar-1998,Speedy Express,18.00,5,1.36
5-Mar-1998,10929,PRD021,CST025,SLS006,12-Mar-1998,Speedy Express,10.00,60,33.93
5-Mar-1998,10929,PRD075,CST025,SLS006,12-Mar-1998,Speedy Express,7.75,49,33.93
5-Mar-1998,10929,PRD077,CST025,SLS006,12-Mar-1998,Speedy Express,13.00,15,33.93
6-Mar-1998,10930,PRD021,CST076,SLS004,18-Mar-1998,Federal Shipping,10.00,36,15.55
6-Mar-1998,10930,PRD027,CST076,SLS004,18-Mar-1998,Federal Shipping,43.90,25,15.55
6-Mar-1998,10930,PRD055,CST076,SLS004,18-Mar-1998,Federal Shipping,24.00,25,15.55
6-Mar-1998,10930,PRD058,CST076,SLS004,18-Mar-1998,Federal Shipping,13.25,30,15.55
6-Mar-1998,10931,PRD057,CST068,SLS004,19-Mar-1998,United Package,19.50,30,13.60
6-Mar-1998,10931,PRD013,CST068,SLS004,19-Mar-1998,United Package,6.00,42,13.60
6-Mar-1998,10932,PRD072,CST009,SLS008,24-Mar-1998,Speedy Express,34.80,16,134.64
6-Mar-1998,10932,PRD016,CST009,SLS008,24-Mar-1998,Speedy Express,17.45,30,134.64
6-Mar-1998,10932,PRD062,CST009,SLS008,24-Mar-1998,Speedy Express,49.30,14,134.64
6-Mar-1998,10932,PRD075,CST009,SLS008,24-Mar-1998,Speedy Express,7.75,20,134.64
6-Mar-1998,10933,PRD053,CST038,SLS006,16-Mar-1998,Federal Shipping,32.80,2,54.15
6-Mar-1998,10933,PRD061,CST038,SLS006,16-Mar-1998,Federal Shipping,28.50,30,54.15
9-Mar-1998,10934,PRD006,CST044,SLS003,12-Mar-1998,Federal Shipping,25.00,20,32.01
9-Mar-1998,10935,PRD001,CST088,SLS004,18-Mar-1998,Federal Shipping,18.00,21,47.59
9-Mar-1998,10935,PRD018,CST088,SLS004,18-Mar-1998,Federal Shipping,62.50,4,47.59
9-Mar-1998,10935,PRD023,CST088,SLS004,18-Mar-1998,Federal Shipping,9.00,8,47.59
9-Mar-1998,10936,PRD036,CST032,SLS003,18-Mar-1998,United Package,19.00,30,33.68
10-Mar-1998,10937,PRD028,CST012,SLS007,13-Mar-1998,Federal Shipping,45.60,8,31.51
10-Mar-1998,10937,PRD034,CST012,SLS007,13-Mar-1998,Federal Shipping,14.00,20,31.51
10-Mar-1998,10938,PRD013,CST063,SLS003,16-Mar-1998,United Package,6.00,20,31.89
10-Mar-1998,10938,PRD043,CST063,SLS003,16-Mar-1998,United Package,46.00,24,31.89
10-Mar-1998,10938,PRD060,CST063,SLS003,16-Mar-1998,United Package,34.00,49,31.89
10-Mar-1998,10938,PRD071,CST063,SLS003,16-Mar-1998,United Package,21.50,35,31.89
10-Mar-1998,10939,PRD002,CST049,SLS002,13-Mar-1998,United Package,19.00,10,76.33
10-Mar-1998,10939,PRD067,CST049,SLS002,13-Mar-1998,United Package,14.00,40,76.33
11-Mar-1998,10940,PRD007,CST009,SLS008,23-Mar-1998,Federal Shipping,30.00,8,19.77
11-Mar-1998,10940,PRD013,CST009,SLS008,23-Mar-1998,Federal Shipping,6.00,20,19.77
11-Mar-1998,10941,PRD072,CST071,SLS007,20-Mar-1998,United Package,34.80,50,400.81
11-Mar-1998,10941,PRD031,CST071,SLS007,20-Mar-1998,United Package,12.50,44,400.81
11-Mar-1998,10941,PRD062,CST071,SLS007,20-Mar-1998,United Package,49.30,30,400.81
11-Mar-1998,10941,PRD068,CST071,SLS007,20-Mar-1998,United Package,12.50,80,400.81
11-Mar-1998,10942,PRD049,CST066,SLS009,18-Mar-1998,Federal Shipping,20.00,28,17.95
11-Mar-1998,10943,PRD013,CST011,SLS004,19-Mar-1998,United Package,6.00,15,2.17
11-Mar-1998,10943,PRD022,CST011,SLS004,19-Mar-1998,United Package,21.00,21,2.17
11-Mar-1998,10943,PRD046,CST011,SLS004,19-Mar-1998,United Package,12.00,15,2.17
12-Mar-1998,10944,PRD056,CST010,SLS006,13-Mar-1998,Federal Shipping,38.00,18,52.92
12-Mar-1998,10944,PRD011,CST010,SLS006,13-Mar-1998,Federal Shipping,21.00,5,52.92
12-Mar-1998,10944,PRD044,CST010,SLS006,13-Mar-1998,Federal Shipping,19.45,18,52.92
12-Mar-1998,10945,PRD013,CST052,SLS004,18-Mar-1998,Speedy Express,6.00,20,10.22
12-Mar-1998,10945,PRD031,CST052,SLS004,18-Mar-1998,Speedy Express,12.50,10,10.22
12-Mar-1998,10946,PRD010,CST083,SLS001,19-Mar-1998,United Package,31.00,25,27.20
12-Mar-1998,10946,PRD024,CST083,SLS001,19-Mar-1998,United Package,4.50,25,27.20
12-Mar-1998,10946,PRD077,CST083,SLS001,19-Mar-1998,United Package,13.00,40,27.20
13-Mar-1998,10947,PRD059,CST011,SLS003,16-Mar-1998,United Package,55.00,4,3.26
13-Mar-1998,10948,PRD050,CST030,SLS003,19-Mar-1998,Federal Shipping,16.25,9,23.39
13-Mar-1998,10948,PRD051,CST030,SLS003,19-Mar-1998,Federal Shipping,53.00,40,23.39
13-Mar-1998,10948,PRD055,CST030,SLS003,19-Mar-1998,Federal Shipping,24.00,4,23.39
13-Mar-1998,10949,PRD006,CST010,SLS002,17-Mar-1998,Federal Shipping,25.00,12,74.44
13-Mar-1998,10949,PRD010,CST010,SLS002,17-Mar-1998,Federal Shipping,31.00,30,74.44
13-Mar-1998,10949,PRD017,CST010,SLS002,17-Mar-1998,Federal Shipping,39.00,6,74.44
13-Mar-1998,10949,PRD062,CST010,SLS002,17-Mar-1998,Federal Shipping,49.30,60,74.44
16-Mar-1998,10950,PRD004,CST049,SLS001,23-Mar-1998,United Package,22.00,5,2.50
16-Mar-1998,10951,PRD033,CST068,SLS009,7-Apr-1998,United Package,2.50,15,30.85
16-Mar-1998,10951,PRD041,CST068,SLS009,7-Apr-1998,United Package,9.65,6,30.85
16-Mar-1998,10951,PRD075,CST068,SLS009,7-Apr-1998,United Package,7.75,50,30.85
16-Mar-1998,10952,PRD028,CST001,SLS001,24-Mar-1998,Speedy Express,45.60,2,40.42
16-Mar-1998,10952,PRD006,CST001,SLS001,24-Mar-1998,Speedy Express,25.00,16,40.42
16-Mar-1998,10953,PRD020,CST004,SLS009,25-Mar-1998,United Package,81.00,50,23.72
16-Mar-1998,10953,PRD031,CST004,SLS009,25-Mar-1998,United Package,12.50,50,23.72
17-Mar-1998,10954,PRD045,CST047,SLS005,20-Mar-1998,Speedy Express,9.50,30,27.91
17-Mar-1998,10954,PRD016,CST047,SLS005,20-Mar-1998,Speedy Express,17.45,28,27.91
17-Mar-1998,10954,PRD031,CST047,SLS005,20-Mar-1998,Speedy Express,12.50,25,27.91
17-Mar-1998,10954,PRD060,CST047,SLS005,20-Mar-1998,Speedy Express,34.00,24,27.91
17-Mar-1998,10955,PRD075,CST024,SLS008,20-Mar-1998,United Package,7.75,12,3.26
17-Mar-1998,10956,PRD021,CST006,SLS006,20-Mar-1998,United Package,10.00,12,44.65
17-Mar-1998,10956,PRD047,CST006,SLS006,20-Mar-1998,United Package,9.50,14,44.65
17-Mar-1998,10956,PRD051,CST006,SLS006,20-Mar-1998,United Package,53.00,8,44.65
18-Mar-1998,10957,PRD030,CST035,SLS008,27-Mar-1998,Federal Shipping,25.89,30,105.36
18-Mar-1998,10957,PRD035,CST035,SLS008,27-Mar-1998,Federal Shipping,18.00,40,105.36
18-Mar-1998,10957,PRD064,CST035,SLS008,27-Mar-1998,Federal Shipping,33.25,8,105.36
18-Mar-1998,10958,PRD005,CST054,SLS007,27-Mar-1998,United Package,21.35,20,49.56
18-Mar-1998,10958,PRD007,CST054,SLS007,27-Mar-1998,United Package,30.00,6,49.56
18-Mar-1998,10958,PRD072,CST054,SLS007,27-Mar-1998,United Package,34.80,5,49.56
18-Mar-1998,10959,PRD075,CST031,SLS006,23-Mar-1998,United Package,7.75,20,4.98
19-Mar-1998,10960,PRD041,CST035,SLS003,8-Apr-1998,Speedy Express,9.65,24,2.08
19-Mar-1998,10960,PRD024,CST035,SLS003,8-Apr-1998,Speedy Express,4.50,10,2.08
19-Mar-1998,10961,PRD076,CST062,SLS008,30-Mar-1998,Speedy Express,18.00,60,104.47
19-Mar-1998,10961,PRD052,CST062,SLS008,30-Mar-1998,Speedy Express,7.00,6,104.47
19-Mar-1998,10962,PRD007,CST063,SLS008,23-Mar-1998,United Package,30.00,45,275.79
19-Mar-1998,10962,PRD013,CST063,SLS008,23-Mar-1998,United Package,6.00,77,275.79
19-Mar-1998,10962,PRD053,CST063,SLS008,23-Mar-1998,United Package,32.80,20,275.79
19-Mar-1998,10962,PRD069,CST063,SLS008,23-Mar-1998,United Package,36.00,9,275.79
19-Mar-1998,10962,PRD076,CST063,SLS008,23-Mar-1998,United Package,18.00,44,275.79
19-Mar-1998,10963,PRD060,CST028,SLS009,26-Mar-1998,Federal Shipping,34.00,2,2.70
20-Mar-1998,10964,PRD018,CST074,SLS003,24-Mar-1998,United Package,62.50,6,87.38
20-Mar-1998,10964,PRD038,CST074,SLS003,24-Mar-1998,United Package,263.50,5,87.38
20-Mar-1998,10964,PRD069,CST074,SLS003,24-Mar-1998,United Package,36.00,10,87.38
20-Mar-1998,10965,PRD051,CST055,SLS006,30-Mar-1998,Federal Shipping,53.00,16,144.38
20-Mar-1998,10966,PRD037,CST014,SLS004,8-Apr-1998,Speedy Express,26.00,8,27.19
20-Mar-1998,10966,PRD056,CST014,SLS004,8-Apr-1998,Speedy Express,38.00,12,27.19
20-Mar-1998,10966,PRD062,CST014,SLS004,8-Apr-1998,Speedy Express,49.30,12,27.19
23-Mar-1998,10967,PRD019,CST079,SLS002,2-Apr-1998,United Package,9.20,12,62.22
23-Mar-1998,10967,PRD049,CST079,SLS002,2-Apr-1998,United Package,20.00,40,62.22
23-Mar-1998,10968,PRD012,CST020,SLS001,1-Apr-1998,Federal Shipping,38.00,30,74.60
23-Mar-1998,10968,PRD024,CST020,SLS001,1-Apr-1998,Federal Shipping,4.50,30,74.60
23-Mar-1998,10968,PRD064,CST020,SLS001,1-Apr-1998,Federal Shipping,33.25,4,74.60
23-Mar-1998,10969,PRD046,CST015,SLS001,30-Mar-1998,United Package,12.00,9,0.21
24-Mar-1998,10970,PRD052,CST008,SLS009,24-Apr-1998,Speedy Express,7.00,40,16.16
24-Mar-1998,10971,PRD029,CST026,SLS002,2-Apr-1998,United Package,123.79,14,121.82
24-Mar-1998,10972,PRD017,CST040,SLS004,26-Mar-1998,United Package,39.00,6,0.02
24-Mar-1998,10972,PRD033,CST040,SLS004,26-Mar-1998,United Package,2.50,7,0.02
24-Mar-1998,10973,PRD026,CST040,SLS006,27-Mar-1998,United Package,31.23,5,15.17
24-Mar-1998,10973,PRD041,CST040,SLS006,27-Mar-1998,United Package,9.65,6,15.17
24-Mar-1998,10973,PRD075,CST040,SLS006,27-Mar-1998,United Package,7.75,10,15.17
25-Mar-1998,10974,PRD063,CST075,SLS003,3-Apr-1998,Federal Shipping,43.90,10,12.96
25-Mar-1998,10975,PRD008,CST010,SLS001,27-Mar-1998,Federal Shipping,40.00,16,32.27
25-Mar-1998,10975,PRD075,CST010,SLS001,27-Mar-1998,Federal Shipping,7.75,10,32.27
25-Mar-1998,10976,PRD028,CST035,SLS001,3-Apr-1998,Speedy Express,45.60,20,37.97
26-Mar-1998,10977,PRD039,CST024,SLS008,10-Apr-1998,Federal Shipping,18.00,30,208.50
26-Mar-1998,10977,PRD047,CST024,SLS008,10-Apr-1998,Federal Shipping,9.50,30,208.50
26-Mar-1998,10977,PRD051,CST024,SLS008,10-Apr-1998,Federal Shipping,53.00,10,208.50
26-Mar-1998,10977,PRD063,CST024,SLS008,10-Apr-1998,Federal Shipping,43.90,20,208.50
26-Mar-1998,10978,PRD040,CST050,SLS009,23-Apr-1998,United Package,18.40,10,32.82
26-Mar-1998,10978,PRD008,CST050,SLS009,23-Apr-1998,United Package,40.00,20,32.82
26-Mar-1998,10978,PRD021,CST050,SLS009,23-Apr-1998,United Package,10.00,40,32.82
26-Mar-1998,10978,PRD044,CST050,SLS009,23-Apr-1998,United Package,19.45,6,32.82
26-Mar-1998,10979,PRD007,CST020,SLS008,31-Mar-1998,United Package,30.00,18,353.07
26-Mar-1998,10979,PRD012,CST020,SLS008,31-Mar-1998,United Package,38.00,20,353.07
26-Mar-1998,10979,PRD024,CST020,SLS008,31-Mar-1998,United Package,4.50,80,353.07
26-Mar-1998,10979,PRD027,CST020,SLS008,31-Mar-1998,United Package,43.90,30,353.07
26-Mar-1998,10979,PRD031,CST020,SLS008,31-Mar-1998,United Package,12.50,24,353.07
26-Mar-1998,10979,PRD063,CST020,SLS008,31-Mar-1998,United Package,43.90,35,353.07
27-Mar-1998,10980,PRD075,CST024,SLS004,17-Apr-1998,Speedy Express,7.75,40,1.26
27-Mar-1998,10981,PRD038,CST034,SLS001,2-Apr-1998,United Package,263.50,60,193.37
27-Mar-1998,10982,PRD007,CST010,SLS002,8-Apr-1998,Speedy Express,30.00,20,14.01
27-Mar-1998,10982,PRD043,CST010,SLS002,8-Apr-1998,Speedy Express,46.00,9,14.01
27-Mar-1998,10983,PRD057,CST071,SLS002,6-Apr-1998,United Package,19.50,15,657.54
27-Mar-1998,10983,PRD013,CST071,SLS002,6-Apr-1998,United Package,6.00,84,657.54
30-Mar-1998,10984,PRD016,CST071,SLS001,3-Apr-1998,Federal Shipping,17.45,55,211.22
30-Mar-1998,10984,PRD024,CST071,SLS001,3-Apr-1998,Federal Shipping,4.50,20,211.22
30-Mar-1998,10984,PRD036,CST071,SLS001,3-Apr-1998,Federal Shipping,19.00,40,211.22
30-Mar-1998,10985,PRD016,CST037,SLS002,2-Apr-1998,Speedy Express,17.45,36,91.51
30-Mar-1998,10985,PRD018,CST037,SLS002,2-Apr-1998,Speedy Express,62.50,8,91.51
30-Mar-1998,10985,PRD032,CST037,SLS002,2-Apr-1998,Speedy Express,32.00,35,91.51
30-Mar-1998,10986,PRD011,CST054,SLS008,21-Apr-1998,United Package,21.00,30,217.86
30-Mar-1998,10986,PRD020,CST054,SLS008,21-Apr-1998,United Package,81.00,15,217.86
30-Mar-1998,10986,PRD076,CST054,SLS008,21-Apr-1998,United Package,18.00,10,217.86
30-Mar-1998,10986,PRD077,CST054,SLS008,21-Apr-1998,United Package,13.00,15,217.86
31-Mar-1998,10987,PRD007,CST019,SLS008,6-Apr-1998,Speedy Express,30.00,60,185.48
31-Mar-1998,10987,PRD043,CST019,SLS008,6-Apr-1998,Speedy Express,46.00,6,185.48
